key,id_type,id,title,year,venue,cluster,tier,verified_at,verification_source,url
"lin2025architectingefficient","url","https://developers.googleblog.com/architecting-efficient-context-aware-multi-agent-framework-for-production/","Architecting efficient context-aware multi-agent framework for production","2025","Google Developers Blog","C11-labs-us","should","2026-09-03T19:57:24Z","WebFetch of the URL on 2026-09-03: title, byline Hangfei Lin (Tech Lead), date December 4, 2025. No arXiv or Crossref record (Crossref returned unrelated 'context-aware multi-agent' papers).","https://developers.googleblog.com/architecting-efficient-context-aware-multi-agent-framework-for-production/"
"openai2025deepresearch","url","https://cdn.openai.com/deep-research-system-card.pdf","Deep Research System Card","2025","OpenAI system card (PDF)","C11-labs-us","should","2026-09-03T06:53:43Z","https://cdn.openai.com/deep-research-system-card.pdf","https://cdn.openai.com/deep-research-system-card.pdf"
"young2025effectiveharnesses","url","https://www.anthropic.com/engineering/effective-harnesses-for-long-running-agents","Effective harnesses for long-running agents","2025","Anthropic Engineering blog","C11-labs-us","should","2026-09-03T20:21:58Z","WebFetch of https://www.anthropic.com/engineering/effective-harnesses-for-long-running-agents on 2026-09-03; page title, byline (Written by Justin Young) and date November 26, 2025 read from the page","https://www.anthropic.com/engineering/effective-harnesses-for-long-running-agents"
"anthropic2024effectiveagents","url","https://www.anthropic.com/engineering/building-effective-agents","Building Effective AI Agents","2024","Anthropic Engineering blog","C11-labs-us","should","2026-09-03T06:52:58Z","https://www.anthropic.com/engineering/building-effective-agents","https://www.anthropic.com/engineering/building-effective-agents"
"christakopoulou2024talker","arxiv","2410.08328","Agents Thinking Fast and Slow: A Talker-Reasoner Architecture","2024","arXiv preprint","C11-labs-us","optional","2026-09-03T07:19:27Z","https://export.arxiv.org/api/query?id_list=2410.08328 (title, authors, date); https://arxiv.org/html/2410.08328 (affiliation)","https://arxiv.org/abs/2410.08328"
"citron2024deepresearch","url","https://blog.google/products-and-platforms/products/gemini/google-gemini-deep-research/","Try Deep Research and our new experimental model in Gemini, your AI assistant","2024","Google blog","C11-labs-us","optional","2026-09-03T06:52:58Z","https://blog.google/products/gemini/google-gemini-deep-research/","https://blog.google/products-and-platforms/products/gemini/google-gemini-deep-research/"
"openai2024swarm","url","https://github.com/openai/swarm","Swarm: Educational framework exploring ergonomic, lightweight multi-agent orchestration","2024","GitHub repository","C11-labs-us","optional","2026-09-03T06:52:58Z","https://github.com/openai/swarm","https://github.com/openai/swarm"
"zhang2024chainofagents","arxiv","2406.02818","Chain of Agents: Large Language Models Collaborating on Long-Context Tasks","2024","Advances in Neural Information Processing Systems 37 (NeurIPS 2024)","C11-labs-us","must","2026-09-03T07:19:27Z","https://export.arxiv.org/api/query?id_list=2406.02818 (title, authors); https://proceedings.neurips.cc/paper_files/paper/2024/hash/ee71a4b14ec26710b39ee6be113d7750-Abstract-Conference.html (venue); https://arxiv.org/html/2406.02818 (Eq. 1 and affiliations)","https://proceedings.neurips.cc/paper_files/paper/2024/hash/ee71a4b14ec26710b39ee6be113d7750-Abstract-Conference.html"
"zhu2024redeltoolkit","arxiv","2408.02248","ReDel: A Toolkit for LLM-Powered Recursive Multi-Agent Systems","2024","EMNLP 2024 (Demo Track) (arXiv comment)","C11-labs-us","should","2026-09-03T22:41:11Z","arxiv.org abs page, retrieved 2026-09-03; title match, submitted 5 Aug 2024, v2 4 Nov 2024","https://arxiv.org/abs/2408.02248"
"vezhnevets2023concordia","arxiv","2312.03664","Generative agent-based modeling with actions grounded in physical, social, or digital space using Concordia","2023","arXiv preprint","C11-labs-us","optional","2026-09-03T06:59:21Z","https://export.arxiv.org/api/query?id_list=2312.03664","https://arxiv.org/abs/2312.03664"
"wu2023autogen","arxiv","2308.08155","AutoGen: Enabling Next-Gen LLM Applications via Multi-Agent Conversation","2023","arXiv preprint","C11-labs-us","should","2026-09-03T06:51:41Z","https://export.arxiv.org/api/query?id_list=2308.08155","https://arxiv.org/abs/2308.08155"
"shaikh2026knowingask","arxiv","2608.24087","Knowing When to Ask for Help: Bayesian Self-Escalation in Hierarchical LLM Agents","2026","arXiv preprint (cs.LG, cs.AI, stat.ML)","C12-management","optional","2026-09-03T22:41:11Z","arXiv API export.arxiv.org/api/query?id_list=2608.24087 (v1, published 2026-08-25). Note: primary category is cs.LG with cs.AI and stat.ML, not cs.AI alone as the candidate stated.","https://arxiv.org/abs/2608.24087"
"wiles2026puttingorg","url","https://www.emmawiles.com/storage/ai_employee.pdf","Putting AI on the Org Chart: Evidence on Delegation and Oversight","2026","Working paper (Boston University and BCG), draft dated July 17, 2026; preregistered with the AEA RCT Registry; BU IRB protocol 8254X","C12-management","should","2026-09-03T22:41:11Z","curl https://www.emmawiles.com/storage/ai_employee.pdf (HTTP 200, application/pdf, 348,547 bytes); title page and abstract read with pdftotext 2026-09-03","https://www.emmawiles.com/storage/ai_employee.pdf"
"brosch2025practicepurpose","doi","10.1016/j.lrp.2025.102536","Practice the purpose preach! Experimental evidence on the effect of corporate purpose on workers' willingness to go the extra mile","2025","Long Range Planning","C12-management","should","2026-09-03T22:41:11Z","Crossref works record for 10.1016/j.lrp.2025.102536 (title, single author, Long Range Planning vol. 58 art. 102536, issued 2025-08)","https://doi.org/10.1016/j.lrp.2025.102536"
"varshney2025pluralisticbehavior","arxiv","2511.05018","Pluralistic Behavior Suite: Stress-Testing Multi-Turn Adherence to Custom Behavioral Policies","2025","Multi-Turn Interactions workshop, NeurIPS 2025; arXiv preprint","C12-management","optional","2026-09-03T22:41:11Z","arxiv.org/abs/2511.05018 HTML metadata (submitted 7 Nov 2025); comments: Accepted at the Multi-Turn Interactions workshop at NeurIPS 2025","https://arxiv.org/abs/2511.05018"
"chen2026governance","arxiv","2606.22528","Governance Decay: How Context Compaction Silently Erases Safety Constraints in Long-Horizon LLM Agents","2026","arXiv preprint 2606.22528","C2-context","should","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2606.22528&metadataPrefix=arXiv","https://arxiv.org/abs/2606.22528"
"ehrlich2026lcm","arxiv","2605.04050","LCM: Lossless Context Management","2026","arXiv preprint 2605.04050","C2-context","should","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2605.04050&metadataPrefix=arXiv","https://arxiv.org/abs/2605.04050"
"lodha2026less","arxiv","2606.10209","Less Context, Better Agents: Efficient Context Engineering for Long-Horizon Tool-Using LLM Agents","2026","arXiv preprint 2606.10209","C2-context","should","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2606.10209&metadataPrefix=arXiv","https://arxiv.org/abs/2606.10209"
"mao2026decentralized","arxiv","2606.10662","Decentralized Multi-Agent Systems with Shared Context","2026","arXiv preprint 2606.10662","C2-context","must","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2606.10662&metadataPrefix=arXiv","https://arxiv.org/abs/2606.10662"
"patel2026dynamic","arxiv","2604.07911","Dynamic Attentional Context Scoping: Agent-Triggered Focus Sessions for Isolated Per-Agent Steering in Multi-Agent LLM Orchestration","2026","arXiv preprint 2604.07911","C2-context","must","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2604.07911&metadataPrefix=arXiv","https://arxiv.org/abs/2604.07911"
"sun2026perspectivegap","arxiv","2606.08878","PerspectiveGap: A Benchmark for Multi-Agent Orchestration Prompting","2026","arXiv preprint 2606.08878","C2-context","should","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2606.08878&metadataPrefix=arXiv","https://arxiv.org/abs/2606.08878"
"vigraham2026crossover","arxiv","2605.04361","When Context Hurts: The Crossover Effect of Knowledge Transfer on Multi-Agent Design Exploration","2026","arXiv preprint arXiv:2605.04361","C2-context","must","2026-09-03T07:17:18Z","https://export.arxiv.org/api/query?id_list=2605.04361","https://arxiv.org/abs/2605.04361"
"xia2026diagnosing","arxiv","2606.29718","Diagnosing and Mitigating Context Rot in Long-horizon Search","2026","arXiv preprint 2606.29718","C2-context","should","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2606.29718&metadataPrefix=arXiv","https://arxiv.org/abs/2606.29718"
"yu2026when","arxiv","2607.16133","When Do Multi-Agent Systems Help? An Information Bottleneck Perspective","2026","arXiv preprint 2607.16133","C2-context","must","2026-09-03T07:58:08Z","https://export.arxiv.org/api/query?id_list=2607.16133","https://arxiv.org/abs/2607.16133"
"zhao2026trace","arxiv","2608.09153","TRACE: TRajectory Attribution for Automated Context Engineering","2026","arXiv preprint 2608.09153","C2-context","should","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2608.09153&metadataPrefix=arXiv","https://arxiv.org/abs/2608.09153"
"chhikara2025mem0","arxiv","2504.19413","Mem0: Building Production-Ready AI Agents with Scalable Long-Term Memory","2025","arXiv preprint 2504.19413","C2-context","optional","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2504.19413&metadataPrefix=arXiv","https://arxiv.org/abs/2504.19413"
"du2025context","arxiv","2510.05381","Context Length Alone Hurts LLM Performance Despite Perfect Retrieval","2025","Findings of EMNLP 2025 (arXiv 2510.05381)","C2-context","must","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2510.05381&metadataPrefix=arXiv","https://arxiv.org/abs/2510.05381"
"hong2025context","url","https://www.trychroma.com/research/context-rot","Context Rot: How Increasing Input Tokens Impacts LLM Performance","2025","Chroma technical report, July 2025","C2-context","must","2026-09-03T06:49:54Z","https://www.trychroma.com/research/context-rot","https://www.trychroma.com/research/context-rot"
"wang2025adaptive","arxiv","2502.01609","Adaptive Distraction: Probing LLM Contextual Robustness with Automated Tree Search","2025","arXiv preprint 2502.01609","C2-context","should","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2502.01609&metadataPrefix=arXiv","https://arxiv.org/abs/2502.01609"
"xu2025amem","arxiv","2502.12110","A-MEM: Agentic Memory for LLM Agents","2025","NeurIPS 2025 (arXiv 2502.12110)","C2-context","optional","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2502.12110&metadataPrefix=arXiv","https://arxiv.org/abs/2502.12110"
"yang2025how","arxiv","2505.18761","How Is LLM Reasoning Distracted by Irrelevant Context? An Analysis Using a Controlled Benchmark","2025","arXiv preprint 2505.18761","C2-context","should","2026-09-03T06:42:10Z","https://export.arxiv.org/api/query?id_list=2505.18761","https://arxiv.org/abs/2505.18761"
"hsieh2024ruler","arxiv","2404.06654","RULER: What's the Real Context Size of Your Long-Context Language Models?","2024","COLM 2024 (arXiv 2404.06654)","C2-context","should","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2404.06654&metadataPrefix=arXiv","https://arxiv.org/abs/2404.06654"
"levy2024same","arxiv","2402.14848","Same Task, More Tokens: the Impact of Input Length on the Reasoning Performance of Large Language Models","2024","ACL 2024 (arXiv 2402.14848)","C2-context","should","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2402.14848&metadataPrefix=arXiv","https://arxiv.org/abs/2402.14848"
"liu2024lost","doi","10.1162/tacl_a_00638","Lost in the Middle: How Language Models Use Long Contexts","2024","Transactions of the Association for Computational Linguistics, vol. 12, pp. 157-173","C2-context","must","2026-09-03T06:49:54Z","https://api.crossref.org/works/10.1162/tacl_a_00638","https://doi.org/10.1162/tacl_a_00638"
"packer2023memgpt","arxiv","2310.08560","MemGPT: Towards LLMs as Operating Systems","2023","arXiv preprint 2310.08560","C2-context","should","2026-09-03T06:49:22Z","https://export.arxiv.org/oai2?verb=GetRecord&identifier=oai:arXiv.org:2310.08560&metadataPrefix=arXiv","https://arxiv.org/abs/2310.08560"
"shi2023large","arxiv","2302.00093","Large Language Models Can Be Easily Distracted by Irrelevant Context","2023","ICML 2023 (arXiv 2302.00093)","C2-context","must","2026-09-03T06:42:10Z","https://export.arxiv.org/api/query?id_list=2302.00093","https://arxiv.org/abs/2302.00093"
"hadfield2025how","url","https://www.anthropic.com/engineering/multi-agent-research-system","How we built our multi-agent research system","2025","Anthropic Engineering blog, 13 June 2025","C2-context,C1-architectures,C11-labs-us","must","2026-09-03T06:49:54Z","https://www.anthropic.com/engineering/multi-agent-research-system","https://www.anthropic.com/engineering/multi-agent-research-system"
"rajasekaran2025effective","url","https://www.anthropic.com/engineering/effective-context-engineering-for-ai-agents","Effective context engineering for AI agents","2025","Anthropic Engineering blog, 29 September 2025","C2-context,C11-labs-us","optional","2026-09-03T06:49:54Z","https://www.anthropic.com/engineering/effective-context-engineering-for-ai-agents","https://www.anthropic.com/engineering/effective-context-engineering-for-ai-agents"
"advani2026confidentclosing","arxiv","2606.09863","From Confident Closing to Silent Failure: Characterizing False Success in LLM Agents","2026","FAGEN@ICML 2026 (arXiv comment: Accepted to FAGEN@ICML2026); arXiv","C3-failures","should","2026-09-03T20:21:58Z","arxiv.org/abs/2606.09863 page (export API returned HTTP 429); title, sole author, submitted 1 Jun 2026, comment, abstract read","https://arxiv.org/abs/2606.09863"
"anthropic2026cardclaude2","url","https://www-cdn.anthropic.com/0339e6a7c5c7b87f5c07798616dc32c215d14235/Claude%20Fable%205.1%20&%20Claude%20Mythos%205.1%20System%20Card.pdf","System Card: Claude Fable 5.1 & Claude Mythos 5.1","2026","Anthropic system card, September 1, 2026, PDF","C3-failures","must","2026-09-03T20:21:58Z","PDF downloaded (HTTP 200, 16.4 MB) and pdftotext; title page 'System Card: Claude Fable 5.1 & Claude Mythos 5.1, September 1, 2026'; quoted passages located in the executive summary (p.3), Section 6.2.1 Internal deployment monitoring, and the audit-limitations list (item 4, Multi-agent scenarios)","https://www-cdn.anthropic.com/0339e6a7c5c7b87f5c07798616dc32c215d14235/Claude%20Fable%205.1%20&%20Claude%20Mythos%205.1%20System%20Card.pdf"
